Driver,DriverNumber,Team,LapNumber,LapTime,Stint,Compound,TyreLife,LapStartTime,TrackStatus,IsAccurate,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindSpeed,WindDirection,source_file,LapTimeSeconds
TSU,22,AlphaTauri,59.0,0 days 00:01:42.608000,2.0,INTERMEDIATE,6.0,0 days 02:21:25.340000,12,True,24.0,29.7,50.0,1013.2,True,0.8,150,laps_2023_monaco_R.csv,102.608
SAR,2,Williams,58.0,0 days 00:01:42.599000,4.0,INTERMEDIATE,6.0,0 days 02:21:26.456000,12,True,24.0,29.7,50.0,1013.2,True,0.8,150,laps_2023_monaco_R.csv,102.599
VER,1,Red Bull,60.0,0 days 00:01:41.540000,2.0,INTERMEDIATE,5.0,0 days 02:21:37.458000,12,True,24.0,29.7,50.0,1013.2,True,0.8,150,laps_2023_monaco_R.csv,101.54
NOR,4,McLaren,59.0,0 days 00:01:41.216000,3.0,INTERMEDIATE,5.0,0 days 02:21:39.140000,12,True,24.0,29.7,50.0,1013.2,True,0.8,150,laps_2023_monaco_R.csv,101.216
PIA,81,McLaren,59.0,0 days 00:01:42.379000,2.0,INTERMEDIATE,5.0,0 days 02:21:40.192000,12,True,24.0,29.7,50.0,1013.2,True,0.8,150,laps_2023_monaco_R.csv,102.379
BOT,77,Alfa Romeo,59.0,0 days 00:01:42.622000,2.0,INTERMEDIATE,8.0,0 days 02:21:46.162000,12,True,24.0,29.7,50.0,1013.2,True,0.8,150,laps_2023_monaco_R.csv,102.622
ALO,14,Aston Martin,60.0,0 days 00:01:40.638000,3.0,INTERMEDIATE,5.0,0 days 02:21:55.281000,12,True,24.0,29.7,50.0,1013.2,True,0.8,150,laps_2023_monaco_R.csv,100.638
DEV,21,AlphaTauri,59.0,0 days 00:01:44.385000,2.0,INTERMEDIATE,6.0,0 days 02:22:00.979000,12,True,24.0,29.7,50.0,1013.2,True,0.8,150,laps_2023_monaco_R.csv,104.385
MAG,20,Haas F1 Team,58.0,0 days 00:02:26.648000,2.0,WET,2.0,0 days 02:22:04.300000,12,True,24.0,29.7,50.0,1013.2,True,0.8,150,laps_2023_monaco_R.csv,146.648
OCO,31,Alpine,60.0,0 days 00:01:42.527000,3.0,INTERMEDIATE,6.0,0 days 02:22:05.762000,12,True,24.0,29.7,50.0,1013.2,True,0.8,150,laps_2023_monaco_R.csv,102.527
HAM,44,Mercedes,60.0,0 days 00:01:43.041000,3.0,INTERMEDIATE,6.0,0 days 02:22:07.233000,12,True,24.0,29.7,50.0,1013.2,True,0.8,150,laps_2023_monaco_R.csv,103.041
RUS,63,Mercedes,60.0,0 days 00:01:43.530000,2.0,INTERMEDIATE,6.0,0 days 02:22:13.357000,21,True,23.9,29.6,51.0,1013.2,True,1.2,189,laps_2023_monaco_R.csv,103.53
ZHO,24,Alfa Romeo,59.0,0 days 00:01:43.592000,3.0,INTERMEDIATE,7.0,0 days 02:22:15.448000,21,True,23.9,29.6,51.0,1013.2,True,1.2,189,laps_2023_monaco_R.csv,103.592
ALB,23,Williams,59.0,0 days 00:01:43.133000,3.0,INTERMEDIATE,7.0,0 days 02:22:16.867000,21,True,23.9,29.6,51.0,1013.2,True,1.2,189,laps_2023_monaco_R.csv,103.133
LEC,16,Ferrari,60.0,0 days 00:01:42.852000,3.0,INTERMEDIATE,5.0,0 days 02:22:19.683000,21,True,23.9,29.6,51.0,1013.2,True,1.2,189,laps_2023_monaco_R.csv,102.852
GAS,10,Alpine,60.0,0 days 00:01:42.923000,3.0,INTERMEDIATE,6.0,0 days 02:22:21.651000,21,True,23.9,29.6,51.0,1013.2,True,1.2,189,laps_2023_monaco_R.csv,102.923
SAI,55,Ferrari,60.0,0 days 00:01:43.041000,3.0,INTERMEDIATE,5.0,0 days 02:22:22.768000,21,True,23.9,29.6,51.0,1013.2,True,1.2,189,laps_2023_monaco_R.csv,103.041
PER,11,Red Bull,59.0,0 days 00:01:40.595000,5.0,WET,2.0,0 days 02:22:41.776000,21,True,23.9,29.6,51.0,1013.2,True,1.2,189,laps_2023_monaco_R.csv,100.595
TSU,22,AlphaTauri,60.0,0 days 00:01:43.593000,2.0,INTERMEDIATE,7.0,0 days 02:23:07.948000,12,True,23.9,29.6,51.0,1013.2,True,1.2,189,laps_2023_monaco_R.csv,103.593
SAR,2,Williams,59.0,0 days 00:01:43.687000,4.0,INTERMEDIATE,7.0,0 days 02:23:09.055000,12,True,23.9,29.6,51.0,1013.2,True,1.2,189,laps_2023_monaco_R.csv,103.687
VER,1,Red Bull,61.0,0 days 00:01:40.797000,2.0,INTERMEDIATE,6.0,0 days 02:23:18.998000,12,True,23.8,29.5,47.0,1013.2,True,0.6,142,laps_2023_monaco_R.csv,100.797
NOR,4,McLaren,60.0,0 days 00:01:41.789000,3.0,INTERMEDIATE,6.0,0 days 02:23:20.356000,12,True,23.8,29.5,47.0,1013.2,True,0.6,142,laps_2023_monaco_R.csv,101.789
PIA,81,McLaren,60.0,0 days 00:01:41.431000,2.0,INTERMEDIATE,6.0,0 days 02:23:22.571000,12,True,23.8,29.5,47.0,1013.2,True,0.6,142,laps_2023_monaco_R.csv,101.431
BOT,77,Alfa Romeo,60.0,0 days 00:01:41.926000,2.0,INTERMEDIATE,9.0,0 days 02:23:28.784000,12,True,23.8,29.5,47.0,1013.2,True,0.6,142,laps_2023_monaco_R.csv,101.926
ALO,14,Aston Martin,61.0,0 days 00:01:42.727000,3.0,INTERMEDIATE,6.0,0 days 02:23:35.919000,12,True,23.8,29.5,47.0,1013.2,True,0.6,142,laps_2023_monaco_R.csv,102.727
DEV,21,AlphaTauri,60.0,0 days 00:01:42.056000,2.0,INTERMEDIATE,7.0,0 days 02:23:45.364000,12,True,23.8,29.5,47.0,1013.2,True,0.6,142,laps_2023_monaco_R.csv,102.056
OCO,31,Alpine,61.0,0 days 00:01:42.630000,3.0,INTERMEDIATE,7.0,0 days 02:23:48.289000,12,True,23.8,29.5,47.0,1013.2,True,0.6,142,laps_2023_monaco_R.csv,102.63
HAM,44,Mercedes,61.0,0 days 00:01:42.396000,3.0,INTERMEDIATE,7.0,0 days 02:23:50.274000,12,True,23.8,29.5,47.0,1013.2,True,0.6,142,laps_2023_monaco_R.csv,102.396
RUS,63,Mercedes,61.0,0 days 00:01:41.329000,2.0,INTERMEDIATE,7.0,0 days 02:23:56.887000,12,True,23.8,29.5,47.0,1013.2,True,0.6,142,laps_2023_monaco_R.csv,101.329
ZHO,24,Alfa Romeo,60.0,0 days 00:01:41.620000,3.0,INTERMEDIATE,8.0,0 days 02:23:59.040000,12,True,23.8,29.5,47.0,1013.2,True,0.6,142,laps_2023_monaco_R.csv,101.62
ALB,23,Williams,60.0,0 days 00:01:55.401000,3.0,INTERMEDIATE,8.0,0 days 02:24:00,12,True,23.8,29.5,47.0,1013.2,True,0.6,142,laps_2023_monaco_R.csv,115.401
LEC,16,Ferrari,61.0,0 days 00:01:42.262000,3.0,INTERMEDIATE,6.0,0 days 02:24:02.535000,12,True,23.8,29.5,47.0,1013.2,True,0.6,142,laps_2023_monaco_R.csv,102.262
GAS,10,Alpine,61.0,0 days 00:01:42.263000,3.0,INTERMEDIATE,7.0,0 days 02:24:04.574000,12,True,23.8,29.5,47.0,1013.2,True,0.6,142,laps_2023_monaco_R.csv,102.263
SAI,55,Ferrari,61.0,0 days 00:01:42.633000,3.0,INTERMEDIATE,6.0,0 days 02:24:05.809000,12,True,23.8,29.5,47.0,1013.2,True,0.6,142,laps_2023_monaco_R.csv,102.633
PER,11,Red Bull,60.0,0 days 00:01:41.082000,5.0,WET,3.0,0 days 02:24:22.371000,12,True,23.6,29.2,58.0,1013.2,True,1.3,154,laps_2023_monaco_R.csv,101.082
MAG,20,Haas F1 Team,59.0,0 days 00:01:43.755000,2.0,WET,3.0,0 days 02:24:30.948000,12,True,23.6,29.2,58.0,1013.2,True,1.3,154,laps_2023_monaco_R.csv,103.755
TSU,22,AlphaTauri,61.0,0 days 00:01:42.234000,2.0,INTERMEDIATE,8.0,0 days 02:24:51.541000,1,True,23.6,29.2,58.0,1013.2,True,1.3,154,laps_2023_monaco_R.csv,102.234
SAR,2,Williams,60.0,0 days 00:01:42.558000,4.0,INTERMEDIATE,8.0,0 days 02:24:52.742000,1,True,23.6,29.2,58.0,1013.2,True,1.3,154,laps_2023_monaco_R.csv,102.558
VER,1,Red Bull,62.0,0 days 00:01:39.272000,2.0,INTERMEDIATE,7.0,0 days 02:24:59.795000,1,True,23.6,29.2,58.0,1013.2,True,1.3,154,laps_2023_monaco_R.csv,99.272
NOR,4,McLaren,61.0,0 days 00:01:39.545000,3.0,INTERMEDIATE,7.0,0 days 02:25:02.145000,1,True,23.6,29.2,58.0,1013.2,True,1.3,154,laps_2023_monaco_R.csv,99.545
PIA,81,McLaren,61.0,0 days 00:01:41.089000,2.0,INTERMEDIATE,7.0,0 days 02:25:04.002000,1,True,23.6,29.2,58.0,1013.2,True,1.3,154,laps_2023_monaco_R.csv,101.089
BOT,77,Alfa Romeo,61.0,0 days 00:01:40.096000,2.0,INTERMEDIATE,10.0,0 days 02:25:10.710000,1,True,23.6,29.2,58.0,1013.2,True,1.3,154,laps_2023_monaco_R.csv,100.096
ALO,14,Aston Martin,62.0,0 days 00:01:40.467000,3.0,INTERMEDIATE,7.0,0 days 02:25:18.646000,1,True,23.5,28.7,58.0,1013.2,True,1.0,147,laps_2023_monaco_R.csv,100.467
DEV,21,AlphaTauri,61.0,0 days 00:01:41.415000,2.0,INTERMEDIATE,8.0,0 days 02:25:27.420000,1,True,23.5,28.7,58.0,1013.2,True,1.0,147,laps_2023_monaco_R.csv,101.415
OCO,31,Alpine,62.0,0 days 00:01:42.139000,3.0,INTERMEDIATE,8.0,0 days 02:25:30.919000,1,True,23.5,28.7,58.0,1013.2,True,1.0,147,laps_2023_monaco_R.csv,102.139
HAM,44,Mercedes,62.0,0 days 00:01:42.287000,3.0,INTERMEDIATE,8.0,0 days 02:25:32.670000,1,True,23.5,28.7,58.0,1013.2,True,1.0,147,laps_2023_monaco_R.csv,102.287
RUS,63,Mercedes,62.0,0 days 00:01:41.104000,2.0,INTERMEDIATE,8.0,0 days 02:25:38.216000,1,True,23.5,28.7,58.0,1013.2,True,1.0,147,laps_2023_monaco_R.csv,101.104
ZHO,24,Alfa Romeo,61.0,0 days 00:01:41.501000,3.0,INTERMEDIATE,9.0,0 days 02:25:40.660000,1,True,23.5,28.7,58.0,1013.2,True,1.0,147,laps_2023_monaco_R.csv,101.501
LEC,16,Ferrari,62.0,0 days 00:01:41.144000,3.0,INTERMEDIATE,7.0,0 days 02:25:44.797000,1,True,23.5,28.7,58.0,1013.2,True,1.0,147,laps_2023_monaco_R.csv,101.144
GAS,10,Alpine,62.0,0 days 00:01:40.864000,3.0,INTERMEDIATE,8.0,0 days 02:25:46.837000,1,True,23.5,28.7,58.0,1013.2,True,1.0,147,laps_2023_monaco_R.csv,100.864
SAI,55,Ferrari,62.0,0 days 00:01:40.780000,3.0,INTERMEDIATE,7.0,0 days 02:25:48.442000,1,True,23.5,28.7,58.0,1013.2,True,1.0,147,laps_2023_monaco_R.csv,100.78
ALB,23,Williams,61.0,0 days 00:01:41.209000,3.0,INTERMEDIATE,9.0,0 days 02:25:55.401000,1,True,23.5,28.7,58.0,1013.2,True,1.0,147,laps_2023_monaco_R.csv,101.209
PER,11,Red Bull,61.0,0 days 00:01:41.220000,5.0,WET,4.0,0 days 02:26:03.453000,1,True,23.5,28.7,58.0,1013.2,True,1.0,147,laps_2023_monaco_R.csv,101.22
HUL,27,Haas F1 Team,61.0,0 days 00:01:39.565000,4.0,WET,2.0,0 days 02:26:09.544000,1,True,23.5,28.7,58.0,1013.2,True,1.0,147,laps_2023_monaco_R.csv,99.565
MAG,20,Haas F1 Team,60.0,0 days 00:01:40.559000,2.0,WET,4.0,0 days 02:26:14.703000,1,True,23.5,28.4,62.0,1013.2,True,1.3,132,laps_2023_monaco_R.csv,100.559
TSU,22,AlphaTauri,62.0,0 days 00:01:40.840000,2.0,INTERMEDIATE,9.0,0 days 02:26:33.775000,1,True,23.5,28.4,62.0,1013.2,True,1.3,132,laps_2023_monaco_R.csv,100.84
SAR,2,Williams,61.0,0 days 00:01:40.969000,4.0,INTERMEDIATE,9.0,0 days 02:26:35.300000,1,True,23.5,28.4,62.0,1013.2,True,1.3,132,laps_2023_monaco_R.csv,100.969
VER,1,Red Bull,63.0,0 days 00:01:39.610000,2.0,INTERMEDIATE,8.0,0 days 02:26:39.067000,1,True,23.5,28.4,62.0,1013.2,True,1.3,132,laps_2023_monaco_R.csv,99.61
NOR,4,McLaren,62.0,0 days 00:01:38.893000,3.0,INTERMEDIATE,8.0,0 days 02:26:41.690000,1,True,23.5,28.4,62.0,1013.2,True,1.3,132,laps_2023_monaco_R.csv,98.893
PIA,81,McLaren,62.0,0 days 00:01:39.780000,2.0,INTERMEDIATE,8.0,0 days 02:26:45.091000,1,True,23.5,28.4,62.0,1013.2,True,1.3,132,laps_2023_monaco_R.csv,99.78
BOT,77,Alfa Romeo,62.0,0 days 00:01:39.577000,2.0,INTERMEDIATE,11.0,0 days 02:26:50.806000,1,True,23.5,28.4,62.0,1013.2,True,1.3,132,laps_2023_monaco_R.csv,99.577
ALO,14,Aston Martin,63.0,0 days 00:01:39.671000,3.0,INTERMEDIATE,8.0,0 days 02:26:59.113000,1,True,23.5,28.4,62.0,1013.2,True,1.3,132,laps_2023_monaco_R.csv,99.671
DEV,21,AlphaTauri,62.0,0 days 00:01:40.276000,2.0,INTERMEDIATE,9.0,0 days 02:27:08.835000,1,True,23.5,28.4,62.0,1013.2,True,1.3,132,laps_2023_monaco_R.csv,100.276
OCO,31,Alpine,63.0,0 days 00:01:41.123000,3.0,INTERMEDIATE,9.0,0 days 02:27:13.058000,1,True,23.3,28.2,62.0,1013.2,True,1.8,146,laps_2023_monaco_R.csv,101.123
HAM,44,Mercedes,63.0,0 days 00:01:41.315000,3.0,INTERMEDIATE,9.0,0 days 02:27:14.957000,1,True,23.3,28.2,62.0,1013.2,True,1.8,146,laps_2023_monaco_R.csv,101.315
RUS,63,Mercedes,63.0,0 days 00:01:39.713000,2.0,INTERMEDIATE,9.0,0 days 02:27:19.320000,1,True,23.3,28.2,62.0,1013.2,True,1.8,146,laps_2023_monaco_R.csv,99.713
ZHO,24,Alfa Romeo,62.0,0 days 00:01:40.987000,3.0,INTERMEDIATE,10.0,0 days 02:27:22.161000,1,True,23.3,28.2,62.0,1013.2,True,1.8,146,laps_2023_monaco_R.csv,100.987
LEC,16,Ferrari,63.0,0 days 00:01:40.396000,3.0,INTERMEDIATE,8.0,0 days 02:27:25.941000,1,True,23.3,28.2,62.0,1013.2,True,1.8,146,laps_2023_monaco_R.csv,100.396
GAS,10,Alpine,63.0,0 days 00:01:40.280000,3.0,INTERMEDIATE,9.0,0 days 02:27:27.701000,1,True,23.3,28.2,62.0,1013.2,True,1.8,146,laps_2023_monaco_R.csv,100.28
SAI,55,Ferrari,63.0,0 days 00:01:39.899000,3.0,INTERMEDIATE,8.0,0 days 02:27:29.222000,1,True,23.3,28.2,62.0,1013.2,True,1.8,146,laps_2023_monaco_R.csv,99.899
ALB,23,Williams,62.0,0 days 00:01:39.897000,3.0,INTERMEDIATE,10.0,0 days 02:27:36.610000,1,True,23.3,28.2,62.0,1013.2,True,1.8,146,laps_2023_monaco_R.csv,99.897
PER,11,Red Bull,62.0,0 days 00:01:39.631000,5.0,WET,5.0,0 days 02:27:44.673000,1,True,23.3,28.2,62.0,1013.2,True,1.8,146,laps_2023_monaco_R.csv,99.631
HUL,27,Haas F1 Team,62.0,0 days 00:01:38.291000,4.0,WET,3.0,0 days 02:27:49.109000,1,True,23.3,28.2,62.0,1013.2,True,1.8,146,laps_2023_monaco_R.csv,98.291
MAG,20,Haas F1 Team,61.0,0 days 00:01:41.219000,2.0,WET,5.0,0 days 02:27:55.262000,1,True,23.3,28.2,62.0,1013.2,True,1.8,146,laps_2023_monaco_R.csv,101.219
TSU,22,AlphaTauri,63.0,0 days 00:01:39.932000,2.0,INTERMEDIATE,10.0,0 days 02:28:14.615000,1,True,23.1,27.7,65.0,1013.2,True,1.7,145,laps_2023_monaco_R.csv,99.932
SAR,2,Williams,62.0,0 days 00:01:39.586000,4.0,INTERMEDIATE,10.0,0 days 02:28:16.269000,1,True,23.1,27.7,65.0,1013.2,True,1.7,145,laps_2023_monaco_R.csv,99.586
VER,1,Red Bull,64.0,0 days 00:01:38.364000,2.0,INTERMEDIATE,9.0,0 days 02:28:18.677000,1,True,23.1,27.7,65.0,1013.2,True,1.7,145,laps_2023_monaco_R.csv,98.364
NOR,4,McLaren,63.0,0 days 00:01:38.511000,3.0,INTERMEDIATE,9.0,0 days 02:28:20.583000,1,True,23.1,27.7,65.0,1013.2,True,1.7,145,laps_2023_monaco_R.csv,98.511
PIA,81,McLaren,63.0,0 days 00:01:38.882000,2.0,INTERMEDIATE,9.0,0 days 02:28:24.871000,1,True,23.1,27.7,65.0,1013.2,True,1.7,145,laps_2023_monaco_R.csv,98.882
BOT,77,Alfa Romeo,63.0,0 days 00:01:39.237000,2.0,INTERMEDIATE,12.0,0 days 02:28:30.383000,1,True,23.1,27.7,65.0,1013.2,True,1.7,145,laps_2023_monaco_R.csv,99.237
ALO,14,Aston Martin,64.0,0 days 00:01:38.135000,3.0,INTERMEDIATE,9.0,0 days 02:28:38.784000,1,True,23.1,27.7,65.0,1013.2,True,1.7,145,laps_2023_monaco_R.csv,98.135
DEV,21,AlphaTauri,63.0,0 days 00:01:40.486000,2.0,INTERMEDIATE,10.0,0 days 02:28:49.111000,1,True,23.1,27.7,65.0,1013.2,True,1.7,145,laps_2023_monaco_R.csv,100.486
OCO,31,Alpine,64.0,0 days 00:01:40.375000,3.0,INTERMEDIATE,10.0,0 days 02:28:54.181000,1,True,23.1,27.7,65.0,1013.2,True,1.7,145,laps_2023_monaco_R.csv,100.375
HAM,44,Mercedes,64.0,0 days 00:01:38.957000,3.0,INTERMEDIATE,10.0,0 days 02:28:56.272000,1,True,23.1,27.7,65.0,1013.2,True,1.7,145,laps_2023_monaco_R.csv,98.957
RUS,63,Mercedes,64.0,0 days 00:01:38.229000,2.0,INTERMEDIATE,10.0,0 days 02:28:59.033000,1,True,23.1,27.7,65.0,1013.2,True,1.7,145,laps_2023_monaco_R.csv,98.229
ZHO,24,Alfa Romeo,63.0,0 days 00:01:40.738000,3.0,INTERMEDIATE,11.0,0 days 02:29:03.148000,1,True,23.1,27.7,65.0,1013.2,True,1.7,145,laps_2023_monaco_R.csv,100.738
LEC,16,Ferrari,64.0,0 days 00:01:39.223000,3.0,INTERMEDIATE,9.0,0 days 02:29:06.337000,1,True,23.1,27.7,65.0,1013.2,True,1.7,145,laps_2023_monaco_R.csv,99.223
GAS,10,Alpine,64.0,0 days 00:01:39.374000,3.0,INTERMEDIATE,10.0,0 days 02:29:07.981000,1,True,23.1,27.7,65.0,1013.2,True,1.7,145,laps_2023_monaco_R.csv,99.374
SAI,55,Ferrari,64.0,0 days 00:01:39.306000,3.0,INTERMEDIATE,9.0,0 days 02:29:09.121000,1,True,23.1,27.7,65.0,1013.2,True,1.7,145,laps_2023_monaco_R.csv,99.306
ALB,23,Williams,63.0,0 days 00:01:38.649000,3.0,INTERMEDIATE,11.0,0 days 02:29:16.507000,1,True,23.0,27.7,65.0,1013.2,True,1.7,146,laps_2023_monaco_R.csv,98.649
PER,11,Red Bull,63.0,0 days 00:01:39.405000,5.0,WET,6.0,0 days 02:29:24.304000,1,True,23.0,27.7,65.0,1013.2,True,1.7,146,laps_2023_monaco_R.csv,99.405
HUL,27,Haas F1 Team,63.0,0 days 00:01:37.973000,4.0,WET,4.0,0 days 02:29:27.400000,1,True,23.0,27.7,65.0,1013.2,True,1.7,146,laps_2023_monaco_R.csv,97.973
MAG,20,Haas F1 Team,62.0,0 days 00:01:39.789000,2.0,WET,6.0,0 days 02:29:36.481000,1,True,23.0,27.7,65.0,1013.2,True,1.7,146,laps_2023_monaco_R.csv,99.789
TSU,22,AlphaTauri,64.0,0 days 00:01:43.104000,2.0,INTERMEDIATE,11.0,0 days 02:29:54.547000,1,True,23.0,27.7,65.0,1013.2,True,1.7,146,laps_2023_monaco_R.csv,103.104
SAR,2,Williams,63.0,0 days 00:01:43.289000,4.0,INTERMEDIATE,11.0,0 days 02:29:55.855000,1,True,23.0,27.7,65.0,1013.2,True,1.7,146,laps_2023_monaco_R.csv,103.289
VER,1,Red Bull,65.0,0 days 00:01:37.160000,2.0,INTERMEDIATE,10.0,0 days 02:29:57.041000,1,True,23.0,27.7,65.0,1013.2,True,1.7,146,laps_2023_monaco_R.csv,97.16
NOR,4,McLaren,64.0,0 days 00:01:38.750000,3.0,INTERMEDIATE,10.0,0 days 02:29:59.094000,1,True,23.0,27.7,65.0,1013.2,True,1.7,146,laps_2023_monaco_R.csv,98.75
PIA,81,McLaren,64.0,0 days 00:01:38.530000,2.0,INTERMEDIATE,10.0,0 days 02:30:03.753000,1,True,23.0,27.7,65.0,1013.2,True,1.7,146,laps_2023_monaco_R.csv,98.53
BOT,77,Alfa Romeo,64.0,0 days 00:01:37.459000,2.0,INTERMEDIATE,13.0,0 days 02:30:09.620000,1,True,23.0,27.7,65.0,1013.2,True,1.7,146,laps_2023_monaco_R.csv,97.459
ALO,14,Aston Martin,65.0,0 days 00:01:37.640000,3.0,INTERMEDIATE,10.0,0 days 02:30:16.919000,1,True,23.0,27.2,66.0,1013.2,True,1.6,141,laps_2023_monaco_R.csv,97.64
DEV,21,AlphaTauri,64.0,0 days 00:01:38.636000,2.0,INTERMEDIATE,11.0,0 days 02:30:29.597000,1,True,23.0,27.2,66.0,1013.2,True,1.6,141,laps_2023_monaco_R.csv,98.636
OCO,31,Alpine,65.0,0 days 00:01:37.029000,3.0,INTERMEDIATE,11.0,0 days 02:30:34.556000,1,True,23.0,27.2,66.0,1013.2,True,1.6,141,laps_2023_monaco_R.csv,97.029
HAM,44,Mercedes,65.0,0 days 00:01:37.636000,3.0,INTERMEDIATE,11.0,0 days 02:30:35.229000,1,True,23.0,27.2,66.0,1013.2,True,1.6,141,laps_2023_monaco_R.csv,97.636
RUS,63,Mercedes,65.0,0 days 00:01:36.696000,2.0,INTERMEDIATE,11.0,0 days 02:30:37.262000,1,True,23.0,27.2,66.0,1013.2,True,1.6,141,laps_2023_monaco_R.csv,96.696
ZHO,24,Alfa Romeo,64.0,0 days 00:01:42.573000,3.0,INTERMEDIATE,12.0,0 days 02:30:43.886000,1,True,23.0,27.2,66.0,1013.2,True,1.6,141,laps_2023_monaco_R.csv,102.573
LEC,16,Ferrari,65.0,0 days 00:01:38.481000,3.0,INTERMEDIATE,10.0,0 days 02:30:45.560000,1,True,23.0,27.2,66.0,1013.2,True,1.6,141,laps_2023_monaco_R.csv,98.481
GAS,10,Alpine,65.0,0 days 00:01:38.169000,3.0,INTERMEDIATE,11.0,0 days 02:30:47.355000,1,True,23.0,27.2,66.0,1013.2,True,1.6,141,laps_2023_monaco_R.csv,98.169
SAI,55,Ferrari,65.0,0 days 00:01:37.838000,3.0,INTERMEDIATE,10.0,0 days 02:30:48.427000,1,True,23.0,27.2,66.0,1013.2,True,1.6,141,laps_2023_monaco_R.csv,97.838
ALB,23,Williams,64.0,0 days 00:01:37.428000,3.0,INTERMEDIATE,12.0,0 days 02:30:55.156000,1,True,23.0,27.2,66.0,1013.2,True,1.6,141,laps_2023_monaco_R.csv,97.428
PER,11,Red Bull,64.0,0 days 00:01:37.112000,5.0,WET,7.0,0 days 02:31:03.709000,1,True,23.0,27.2,66.0,1013.2,True,1.6,141,laps_2023_monaco_R.csv,97.112
HUL,27,Haas F1 Team,64.0,0 days 00:01:37.628000,4.0,WET,5.0,0 days 02:31:05.373000,1,True,23.0,27.2,66.0,1013.2,True,1.6,141,laps_2023_monaco_R.csv,97.628
MAG,20,Haas F1 Team,63.0,0 days 00:01:40.016000,2.0,WET,7.0,0 days 02:31:16.270000,1,True,23.1,27.4,67.0,1013.2,True,1.6,134,laps_2023_monaco_R.csv,100.016
VER,1,Red Bull,66.0,0 days 00:01:34.035000,2.0,INTERMEDIATE,11.0,0 days 02:31:34.201000,1,True,23.1,27.4,67.0,1013.2,True,1.6,134,laps_2023_monaco_R.csv,94.035
TSU,22,AlphaTauri,65.0,0 days 00:01:38.497000,2.0,INTERMEDIATE,12.0,0 days 02:31:37.651000,1,True,23.1,27.4,67.0,1013.2,True,1.6,134,laps_2023_monaco_R.csv,98.497
NOR,4,McLaren,65.0,0 days 00:01:38.818000,3.0,INTERMEDIATE,11.0,0 days 02:31:37.844000,1,True,23.1,27.4,67.0,1013.2,True,1.6,134,laps_2023_monaco_R.csv,98.818
SAR,2,Williams,64.0,0 days 00:01:38.302000,4.0,INTERMEDIATE,12.0,0 days 02:31:39.144000,1,True,23.1,27.4,67.0,1013.2,True,1.6,134,laps_2023_monaco_R.csv,98.302
PIA,81,McLaren,65.0,0 days 00:01:37.419000,2.0,INTERMEDIATE,11.0,0 days 02:31:42.283000,1,True,23.1,27.4,67.0,1013.2,True,1.6,134,laps_2023_monaco_R.csv,97.419
BOT,77,Alfa Romeo,65.0,0 days 00:01:36.440000,2.0,INTERMEDIATE,14.0,0 days 02:31:47.079000,1,True,23.1,27.4,67.0,1013.2,True,1.6,134,laps_2023_monaco_R.csv,96.44
ALO,14,Aston Martin,66.0,0 days 00:01:36.332000,3.0,INTERMEDIATE,11.0,0 days 02:31:54.559000,1,True,23.1,27.4,67.0,1013.2,True,1.6,134,laps_2023_monaco_R.csv,96.332
DEV,21,AlphaTauri,65.0,0 days 00:01:36.475000,2.0,INTERMEDIATE,12.0,0 days 02:32:08.233000,1,True,23.1,27.4,67.0,1013.2,True,1.6,134,laps_2023_monaco_R.csv,96.475
OCO,31,Alpine,66.0,0 days 00:01:35.456000,3.0,INTERMEDIATE,12.0,0 days 02:32:11.585000,1,True,23.1,27.4,67.0,1013.2,True,1.6,134,laps_2023_monaco_R.csv,95.456
HAM,44,Mercedes,66.0,0 days 00:01:36.203000,3.0,INTERMEDIATE,12.0,0 days 02:32:12.865000,1,True,23.1,27.4,67.0,1013.2,True,1.6,134,laps_2023_monaco_R.csv,96.203
RUS,63,Mercedes,66.0,0 days 00:01:35.991000,2.0,INTERMEDIATE,12.0,0 days 02:32:13.958000,1,True,23.1,27.4,66.0,1013.2,True,1.6,146,laps_2023_monaco_R.csv,95.991
LEC,16,Ferrari,66.0,0 days 00:01:35.050000,3.0,INTERMEDIATE,11.0,0 days 02:32:24.041000,1,True,23.1,27.4,66.0,1013.2,True,1.6,146,laps_2023_monaco_R.csv,95.05
GAS,10,Alpine,66.0,0 days 00:01:36.252000,3.0,INTERMEDIATE,12.0,0 days 02:32:25.524000,1,True,23.1,27.4,66.0,1013.2,True,1.6,146,laps_2023_monaco_R.csv,96.252
SAI,55,Ferrari,66.0,0 days 00:01:36.238000,3.0,INTERMEDIATE,11.0,0 days 02:32:26.265000,1,True,23.1,27.4,66.0,1013.2,True,1.6,146,laps_2023_monaco_R.csv,96.238
ZHO,24,Alfa Romeo,65.0,0 days 00:01:39.444000,3.0,INTERMEDIATE,13.0,0 days 02:32:26.459000,1,True,23.1,27.4,66.0,1013.2,True,1.6,146,laps_2023_monaco_R.csv,99.444
ALB,23,Williams,65.0,0 days 00:01:35.420000,3.0,INTERMEDIATE,13.0,0 days 02:32:32.584000,1,True,23.1,27.4,66.0,1013.2,True,1.6,146,laps_2023_monaco_R.csv,95.42
PER,11,Red Bull,65.0,0 days 00:01:37.675000,5.0,WET,8.0,0 days 02:32:40.821000,1,True,23.1,27.4,66.0,1013.2,True,1.6,146,laps_2023_monaco_R.csv,97.675
